Order,Line,Site,Supplier,Name,Item Number,Quantity Ordered,Quantity Open,Quantity Received,UM,Due Date,Sales/Job,Producti,St,ERS PL Opt,ERS Opt,Consignment,Type,Operation,Ship-To,Performance Date,Need Date,Order Revision,Item Description
PO111612,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,"1,000.0",0.0,"1,000.0",G,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Quaternary Amonium Chloride
PO111612,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,500.0,0.0,500.0,G,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Biguanide Compound
PO111612,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,"1,900.0",0.0,"1,900.0",L,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Ethanol Liquid
PO111612,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,35.0,0.0,35.0,L,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Glyceryl Monoiaurate Liquid
PO111612,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,110.0,0.0,110.0,L,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Benzyl Alcohol Liquid
PO111612,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,5.0,0.0,5.0,L,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,EDTA Liquid
PO111612,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"2,750.0",0.0,"2,750.0",L,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Phenoxyethanol Liquid
PO111612,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,850.0,0.0,850.0,L,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Lidocaine Liquid
PO111612,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,5.0,0.0,5.0,ML,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,Dextrose
PO111613,1,11-300,20S1003,Containers Ltd,90014,"500,500.0",0.0,"500,500.0",EA,05/11/2016,,,c,0,1,No,,0,11-500,05/11/2016,05/11/2016,0,5 ml Tube
PO111613,2,11-500,20S1003,Containers Ltd,90017,750.0,0.0,750.0,EA,05/11/2016,,,c,0,1,No,,0,11-500,05/11/2016,05/11/2016,0,"Bottle, 50 Size"
PO111613,3,11-500,20S1003,Containers Ltd,90030,"1,450.0",0.0,"1,450.0",EA,05/11/2016,,,c,0,1,No,,0,11-500,05/11/2016,05/11/2016,0,"Blister Pack, 6 Tablet"
PO111613,4,11-300,20S1003,Containers Ltd,90050,"2,250.0",0.0,"2,250.0",EA,05/11/2016,,,c,0,1,No,,0,11-500,05/11/2016,05/11/2016,0,25 Gallon Drum
PO111613,5,11-500,20S1003,Containers Ltd,90073,750.0,0.0,750.0,EA,05/11/2016,,,c,0,1,No,,0,11-500,05/11/2016,05/11/2016,0,"Box, 2 Blister Pack Size"
PO111614,1,11-100,21S1001,Power Cord International,60009,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Probe Housing Rev. A
PO111614,2,11-100,21S1001,Power Cord International,60080,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Power Cord - UK
PO111614,3,11-100,21S1001,Power Cord International,60081,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Power Cord - US
PO111614,4,11-100,21S1001,Power Cord International,60082,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Power Cord - Australia
PO111614,5,11-100,21S1001,Power Cord International,60083,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Power Cord - Universal
PO111614,6,11-100,21S1001,Power Cord International,60088,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Power Converter-Standard
PO111614,7,11-100,21S1001,Power Cord International,60089,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Power Converter - Smart
PO111615,1,11-100,21S1003,Babberich Electronics,60014,20.0,0.0,20.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Software CD
PO111615,2,11-100,21S1003,Babberich Electronics,60050,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Base Unit / CPU
PO111615,3,11-100,21S1003,Babberich Electronics,60051,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Microprocessor IM Rev. A
PO111616,1,11-300,22S1001,Cheshire Packaging Products,90015,"250,100.0",0.0,"250,100.0",EA,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,15 ml Tube
PO111616,2,11-500,22S1001,Cheshire Packaging Products,90018,750.0,0.0,750.0,EA,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,"Bottle, 100 Size"
PO111616,3,11-200,22S1001,Cheshire Packaging Products,90031,"12,500.0",0.0,"12,500.0",EA,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Generic Packaging
PO111616,4,11-300,22S1001,Cheshire Packaging Products,90070,"4,750.0",0.0,"4,750.0",EA,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Assortment Box
PO111616,5,11-300,22S1001,Cheshire Packaging Products,90071,"4,700.0",0.0,"4,700.0",EA,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,"Multi-Pack, 2 Bottle Box"
PO111616,6,11-300,22S1001,Cheshire Packaging Products,90092,"30,000.0",0.0,"30,000.0",EA,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Standard Box
PO111617,1,11-400,22S1002,Organic Food Supply,80053,"12,500.0",0.0,"12,500.0",ML,15/11/2016,,,c,0,1,No,,0,11-400,15/11/2016,15/11/2016,0,Preservative
PO111618,1,11-100,30S1001,Xia Electronics,60004,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Transducer - 10 Mhz
PO111618,2,11-100,30S1001,Xia Electronics,60010,"6,000.0",0.0,"6,000.0",G,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Pepared Layered Mat
PO111619,1,11-100,30S1002,Tabu Power Cord Co.,60006,25.0,0.0,25.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Monitor Cable
PO111619,2,11-100,30S1002,Tabu Power Cord Co.,60011,100.0,0.0,100.0,EA,15/11/2016,,,c,0,1,No,,0,11-100,15/11/2016,15/11/2016,0,Oscillator Elements
PO111620,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"2,000.0",0.0,"2,000.0",ML,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Phenolic
PO111620,2,11-300,30S1004,Shanghai Chemical Manufacturers,80032,260.0,0.0,260.0,L,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Glycerin Liquid
PO111620,3,11-300,30S1004,Shanghai Chemical Manufacturers,80045,"22,500.0",0.0,"22,500.0",G,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Cyamposis Tetragonolobus (Guar Gum) Powder
PO111620,4,11-300,30S1004,Shanghai Chemical Manufacturers,80046,"11,400.0",0.0,"11,400.0",G,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Citric Acid Powder
PO111620,5,11-500,30S1004,Shanghai Chemical Manufacturers,80063,5.0,0.0,5.0,ML,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Flavor
PO111620,6,11-500,30S1004,Shanghai Chemical Manufacturers,80066,65.0,0.0,65.0,G,15/11/2016,,,c,0,1,No,,0,11-300,15/11/2016,15/11/2016,0,Sorbitol
PO111621,1,11-200,31S1002,Sydney Copper Company,62250,"2,000.0",0.0,"2,000.0",LB,17/11/2016,,,c,0,1,No,,0,11-200,17/11/2016,17/11/2016,0,Steel CRS 18ga 4301
PO111622,1,11-200,31S1003,Henderson Industrial,62202,"4,600.0",0.0,"4,600.0",EA,05/11/2016,,,c,0,1,No,,0,11-200,05/11/2016,05/11/2016,0,Pem Nut #6 .0125
PO111623,1,11-100,23S1000,Leiferant A,60002,10.0,0.0,10.0,EA,06/11/2016,,,c,0,1,No,,0,11-100,06/11/2016,06/11/2016,0,Display / Readout
PO111624,1,11-100,23S1001,BGS Innovation AG,60003,10.0,0.0,10.0,EA,07/11/2016,,,c,0,1,No,,0,11-100,07/11/2016,07/11/2016,0,Keyboard
PO111625,1,11-500,23S1002,Huber Metalwaren,90073,100.0,0.0,100.0,EA,11/11/2016,,,c,0,1,No,,0,11-500,11/11/2016,11/11/2016,0,"Box, 2 Blister Pack Size"
PO111626,1,11-300,40S1000,Lojas Americanas,90050,100.0,0.0,100.0,EA,05/11/2016,,,c,0,1,No,,0,11-300,05/11/2016,05/11/2016,0,25 Gallon Drum
PO111627,1,11-100,40S1001,ABC Compomentes Electronicos SA,90093,100.0,0.0,100.0,EA,17/11/2016,,,c,0,1,No,,0,11-300,17/11/2016,17/11/2016,0,Shipping Carton
PO111628,1,11-300,40S1002,Tintas Coloridas SA,90091,100.0,0.0,100.0,EA,06/11/2016,,,c,0,1,No,,0,11-300,06/11/2016,06/11/2016,0,Standard Shipping Box
PO111699,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,,,,c,0,1,No,,0,11-100,,,1,Battery
PO111699,2,11-100,10S1002,Bridgeville Industries,60005,10.0,0.0,10.0,EA,11/11/2016,,,c,0,1,No,,0,11-100,11/11/2016,11/11/2016,1,Battery
PO111701,1,11-400,10S1001,Taylor & Fulton Fruit Co.,80050,20.0,0.0,20.0,LB,06/11/2017,,,c,0,1,No,,0,11-400,06/11/2017,06/11/2017,0,Fruit
PO111702,1,11-100,10S1002,Bridgeville Industries,60001,50.0,0.0,50.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Durable Plastic Housing
PO111702,2,11-100,10S1002,Bridgeville Industries,60005,50.0,0.0,50.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Battery
PO111702,3,11-100,10S1002,Bridgeville Industries,60007,50.0,0.0,50.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Movable Cart
PO111702,4,11-100,10S1002,Bridgeville Industries,60012,150.0,0.0,150.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Electrodes
PO111702,5,11-200,10S1002,Bridgeville Industries,62201,"1,200.0",0.0,"1,200.0",EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,"24V Amp 2HP, 1/2 Dia"
PO111702,6,11-200,10S1002,Bridgeville Industries,62203,"9,500.0",0.0,"9,500.0",EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,"Stud Press Fit #6 1/4"""
PO111703,1,11-100,10S1003,Heron Surgical Supply,01012,650.0,0.0,650.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,"Sterile Probe Covers, 20 One time use"
PO111704,1,11-100,10S1004,Sungro Chemicals,60061,90.0,0.0,90.0,GA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Black Paint
PO111704,2,11-100,10S1004,Sungro Chemicals,60062,90.0,0.0,90.0,GA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,"Paint, Other"
PO111704,3,11-300,10S1004,Sungro Chemicals,80010,"9,200.0",0.0,"9,200.0",GA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Distilled Water Liquid
PO111704,4,11-300,10S1004,Sungro Chemicals,80011,320.0,0.0,320.0,GA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Purified Water Liquid
PO111704,5,11-300,10S1004,Sungro Chemicals,80041,"1,300.0",0.0,"1,300.0",G,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Caromer 980 Powder/Thickening Agent
PO111704,6,11-300,10S1004,Sungro Chemicals,80043,"22,500.0",0.0,"22,500.0",G,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Ceratonia Siliquis (Locust Bean Gum) Powder
PO111704,7,11-300,10S1004,Sungro Chemicals,80044,"22,500.0",0.0,"22,500.0",G,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Xanthan Gum Powder
PO111704,8,11-500,10S1004,Sungro Chemicals,80060,"1,000.0",0.0,"1,000.0",G,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Simethicone
PO111704,9,11-500,10S1004,Sungro Chemicals,80064,20.0,0.0,20.0,G,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Magnesium Stearate
PO111705,1,11-100,10S1005,Absolute Electronics Company,60003,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Keyboard
PO111706,1,11-100,10S1006,Hampton Electronics,60002,25.0,0.0,25.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Display / Readout
PO111706,2,11-100,10S1006,Hampton Electronics,60008,25.0,0.0,25.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Printer
PO111707,1,11-400,11S1000,Chiro Foods Limited,80051,10.0,0.0,10.0,G,06/11/2017,,,c,0,1,No,,0,11-400,06/11/2017,06/11/2017,0,Proprietary Spice Mix
PO111708,1,11-300,11S1001,Plastics of Oshawa,90010,"4,800.0",0.0,"4,800.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Pump Dispenser .25l
PO111708,2,11-300,11S1001,Plastics of Oshawa,90011,"33,000.0",0.0,"33,000.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Plastic Bottle .5l
PO111708,3,11-300,11S1001,Plastics of Oshawa,90012,"4,800.0",0.0,"4,800.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Plastic Bottle 1l
PO111708,4,11-400,11S1001,Plastics of Oshawa,90019,"11,100.0",0.0,"11,100.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,"Plastic Bottle, 750 ml"
PO111709,1,11-300,12S1001,Packaging Components Ltd.,90013,"11,500.0",0.0,"11,500.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,4 Liter Tub
PO111709,2,11-300,12S1001,Packaging Components Ltd.,90016,"200,000.0",0.0,"200,000.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,25 ml Tube
PO111709,3,11-300,12S1001,Packaging Components Ltd.,90040,"47,500.0",0.0,"47,500.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Caps
PO111709,4,11-300,12S1001,Packaging Components Ltd.,90072,"4,660.0",0.0,"4,660.0",EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,"Multi-Pack, 4 Bottle Box"
PO111709,5,11-100,12S1001,Packaging Components Ltd.,90093,75.0,0.0,75.0,EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Shipping Carton
PO111710,1,11-100,12S1002,Mexico City Chemicals,60060,160.0,0.0,160.0,GA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,White Paint
PO111710,2,11-300,12S1002,Mexico City Chemicals,80020,600.0,0.0,600.0,ML,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Fragrance
PO111710,3,11-300,12S1002,Mexico City Chemicals,80021,125.0,0.0,125.0,GA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Green Colorant
PO111710,4,11-300,12S1002,Mexico City Chemicals,80033,35.0,0.0,35.0,L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Jojoba Oil Liquid
PO111710,5,11-300,12S1002,Mexico City Chemicals,80034,325.0,0.0,325.0,L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Aloe Vera Oil Liquid
PO111710,6,11-300,12S1002,Mexico City Chemicals,80042,"4,500.0",0.0,"4,500.0",G,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Potassium Sorbate Powder
PO111710,7,11-500,12S1002,Mexico City Chemicals,80061,10.0,0.0,10.0,G,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Compressable Sugar
PO111710,8,11-500,12S1002,Mexico City Chemicals,80065,75.0,0.0,75.0,G,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Maltodextrin
PO111711,1,11-100,12S1003,Puerto Vallarta Surgical Supplies,01013,"2,700.0",0.0,"2,700.0",BX,08/11/2017,,,c,0,1,No,,0,11-100,08/11/2017,08/11/2017,0,"Sterile Wipes, Box of 50"
PO111712,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,"1,000.0",0.0,"1,000.0",G,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Quaternary Amonium Chloride
PO111712,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,500.0,0.0,500.0,G,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Biguanide Compound
PO111712,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,"1,900.0",0.0,"1,900.0",L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Ethanol Liquid
PO111712,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,35.0,0.0,35.0,L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Glyceryl Monoiaurate Liquid
PO111712,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,110.0,0.0,110.0,L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Benzyl Alcohol Liquid
PO111712,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,5.0,0.0,5.0,L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,EDTA Liquid
PO111712,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"2,750.0",0.0,"2,750.0",L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Phenoxyethanol Liquid
PO111712,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,850.0,0.0,850.0,L,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Lidocaine Liquid
PO111712,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,5.0,0.0,5.0,ML,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Dextrose
PO111713,1,11-300,20S1003,Containers Ltd,90014,"500,500.0",0.0,"500,500.0",EA,06/11/2017,,,c,0,1,No,,0,11-500,06/11/2017,06/11/2017,0,5 ml Tube
PO111713,2,11-500,20S1003,Containers Ltd,90017,750.0,0.0,750.0,EA,06/11/2017,,,c,0,1,No,,0,11-500,06/11/2017,06/11/2017,0,"Bottle, 50 Size"
PO111713,3,11-500,20S1003,Containers Ltd,90030,"1,450.0",0.0,"1,450.0",EA,06/11/2017,,,c,0,1,No,,0,11-500,06/11/2017,06/11/2017,0,"Blister Pack, 6 Tablet"
PO111713,4,11-300,20S1003,Containers Ltd,90050,"2,250.0",0.0,"2,250.0",EA,06/11/2017,,,c,0,1,No,,0,11-500,06/11/2017,06/11/2017,0,25 Gallon Drum
PO111713,5,11-500,20S1003,Containers Ltd,90073,750.0,0.0,750.0,EA,06/11/2017,,,c,0,1,No,,0,11-500,06/11/2017,06/11/2017,0,"Box, 2 Blister Pack Size"
PO111714,1,11-100,21S1001,Power Cord International,60009,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Probe Housing Rev. A
PO111714,2,11-100,21S1001,Power Cord International,60080,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Power Cord - UK
PO111714,3,11-100,21S1001,Power Cord International,60081,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Power Cord - US
PO111714,4,11-100,21S1001,Power Cord International,60082,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Power Cord - Australia
PO111714,5,11-100,21S1001,Power Cord International,60083,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Power Cord - Universal
PO111714,6,11-100,21S1001,Power Cord International,60088,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Power Converter-Standard
PO111714,7,11-100,21S1001,Power Cord International,60089,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Power Converter - Smart
PO111715,1,11-100,21S1003,Babberich Electronics,60014,20.0,0.0,20.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Software CD
PO111715,2,11-100,21S1003,Babberich Electronics,60050,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Base Unit / CPU
PO111715,3,11-100,21S1003,Babberich Electronics,60051,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Microprocessor IM Rev. A
PO111716,1,11-300,22S1001,Cheshire Packaging Products,90015,"250,100.0",0.0,"250,100.0",EA,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,15 ml Tube
PO111716,2,11-500,22S1001,Cheshire Packaging Products,90018,750.0,0.0,750.0,EA,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,"Bottle, 100 Size"
PO111716,3,11-200,22S1001,Cheshire Packaging Products,90031,"12,500.0",0.0,"12,500.0",EA,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Generic Packaging
PO111716,4,11-300,22S1001,Cheshire Packaging Products,90070,"4,750.0",0.0,"4,750.0",EA,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Assortment Box
PO111716,5,11-300,22S1001,Cheshire Packaging Products,90071,"4,700.0",0.0,"4,700.0",EA,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,"Multi-Pack, 2 Bottle Box"
PO111716,6,11-300,22S1001,Cheshire Packaging Products,90092,"30,000.0",0.0,"30,000.0",EA,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Standard Box
PO111717,1,11-400,22S1002,Organic Food Supply,80053,"12,500.0",0.0,"12,500.0",ML,14/11/2017,,,c,0,1,No,,0,11-400,14/11/2017,14/11/2017,0,Preservative
PO111718,1,11-100,30S1001,Xia Electronics,60004,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Transducer - 10 Mhz
PO111718,2,11-100,30S1001,Xia Electronics,60010,"6,000.0",0.0,"6,000.0",G,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Pepared Layered Mat
PO111719,1,11-100,30S1002,Tabu Power Cord Co.,60006,25.0,0.0,25.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Monitor Cable
PO111719,2,11-100,30S1002,Tabu Power Cord Co.,60011,100.0,0.0,100.0,EA,14/11/2017,,,c,0,1,No,,0,11-100,14/11/2017,14/11/2017,0,Oscillator Elements
PO111720,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"2,000.0",0.0,"2,000.0",ML,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Phenolic
PO111720,2,11-300,30S1004,Shanghai Chemical Manufacturers,80032,260.0,0.0,260.0,L,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Glycerin Liquid
PO111720,3,11-300,30S1004,Shanghai Chemical Manufacturers,80045,"22,500.0",0.0,"22,500.0",G,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Cyamposis Tetragonolobus (Guar Gum) Powder
PO111720,4,11-300,30S1004,Shanghai Chemical Manufacturers,80046,"11,400.0",0.0,"11,400.0",G,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Citric Acid Powder
PO111720,5,11-500,30S1004,Shanghai Chemical Manufacturers,80063,5.0,0.0,5.0,ML,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Flavor
PO111720,6,11-500,30S1004,Shanghai Chemical Manufacturers,80066,65.0,0.0,65.0,G,14/11/2017,,,c,0,1,No,,0,11-300,14/11/2017,14/11/2017,0,Sorbitol
PO111721,1,11-200,31S1002,Sydney Copper Company,62250,"2,000.0",0.0,"2,000.0",LB,16/11/2017,,,c,0,1,No,,0,11-200,16/11/2017,16/11/2017,0,Steel CRS 18ga 4301
PO111722,1,11-200,31S1003,Henderson Industrial,62202,"4,600.0",0.0,"4,600.0",EA,06/11/2017,,,c,0,1,No,,0,11-200,06/11/2017,06/11/2017,0,Pem Nut #6 .0125
PO111723,1,11-100,23S1000,Leiferant A,60002,10.0,0.0,10.0,EA,06/11/2017,,,c,0,1,No,,0,11-100,06/11/2017,06/11/2017,0,Display / Readout
PO111724,1,11-100,23S1001,BGS Innovation AG,60003,10.0,0.0,10.0,EA,08/11/2017,,,c,0,1,No,,0,11-100,08/11/2017,08/11/2017,0,Keyboard
PO111725,1,11-500,23S1002,Huber Metalwaren,90073,100.0,0.0,100.0,EA,10/11/2017,,,c,0,1,No,,0,11-500,10/11/2017,10/11/2017,0,"Box, 2 Blister Pack Size"
PO111726,1,11-300,40S1000,Lojas Americanas,90050,100.0,0.0,100.0,EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,25 Gallon Drum
PO111727,1,11-100,40S1001,ABC Compomentes Electronicos SA,90093,100.0,0.0,100.0,EA,16/11/2017,,,c,0,1,No,,0,11-300,16/11/2017,16/11/2017,0,Shipping Carton
PO111728,1,11-300,40S1002,Tintas Coloridas SA,90091,100.0,0.0,100.0,EA,06/11/2017,,,c,0,1,No,,0,11-300,06/11/2017,06/11/2017,0,Standard Shipping Box
PO111799,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,,,,c,0,1,No,,0,11-100,,,1,Battery
PO111799,2,11-100,10S1002,Bridgeville Industries,60005,10.0,0.0,10.0,EA,11/11/2017,,,c,0,1,No,,0,11-100,11/11/2017,11/11/2017,1,Battery
PO111801,1,11-400,10S1001,Taylor & Fulton Fruit Co.,80050,20.0,0.0,20.0,LB,06/11/2018,,,c,0,1,No,,0,11-400,06/11/2018,06/11/2018,0,Fruit
